Transaction_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Balance_After,Channel,Merchant_Category,Transaction_Status
TXN000000245,ACCT00000277,CUST000052,2022-10-06 00:30:10,Debit,3204.43,,POS,E-commerce,Completed
TXN000000246,ACCT00000125,CUST000099,2024-02-17 10:36:56,Credit,4262.43,,Mobile App,Utilities,Pending
TXN000000247,ACCT00000493,CUST000161,2024-11-03 16:47:04,Credit,56358.54,,ATM,E-commerce,Completed
TXN000000248,ACCT00000095,CUST000338,2023-07-03 17:44:52,Debit,5473.52,,POS,Entertainment,Completed
TXN000000249,ACCT00000559,CUST000435,2023-01-24 18:57:44,Debit,5068.0,,Mobile App,Utilities,Completed
TXN000000250,ACCT00000065,CUST000114,2022-09-10 02:41:21,Debit,163.5,,Branch,Salary,Completed
TXN000000251,ACCT00000535,CUST000236,2025-06-20 09:31:40,Debit,2362.43,,POS,E-commerce,Completed
TXN000000252,ACCT00000031,CUST000068,2023-06-13 10:51:30,Credit,145890.06,,POS,Utilities,Completed
TXN000000253,ACCT00000525,CUST000020,2025-04-20 06:14:17,Credit,50911.52,,Online,Salary,Completed
TXN000000254,ACCT00000195,CUST000040,2024-08-22 19:21:26,Credit,93750.97,,Mobile App,Utilities,Completed
TXN000000255,ACCT00000233,CUST000099,2025-07-20 08:49:52,Credit,105643.21,,Mobile App,Education,Pending
TXN000000256,ACCT00000397,CUST000180,2023-05-16 13:00:31,Credit,124077.33,,Online,Groceries,Completed
TXN000000257,ACCT00000038,CUST000152,2023-12-05 13:41:13,Debit,1999.23,,ATM,Dining,Completed
TXN000000258,ACCT00000364,CUST000067,2022-01-27 14:19:45,Credit,66853.05,,Branch,Healthcare,Completed
TXN000000259,ACCT00000008,CUST000004,2023-05-05 14:23:44,Credit,65940.84,,ATM,Salary,Completed
TXN000000260,ACCT00000099,CUST000466,2024-07-12 18:06:09,Debit,4336.83,,Mobile App,Salary,Completed
TXN000000261,ACCT00000485,CUST000340,2024-02-07 22:31:57,Credit,134707.54,,ATM,Dining,Completed
TXN000000262,ACCT00000034,CUST000215,2025-05-06 05:39:19,Credit,64155.06,,Online,Travel,Completed
TXN000000263,ACCT00000550,CUST000391,2025-07-01 04:31:01,Credit,21969.61,,Branch,Groceries,Completed
TXN000000264,ACCT00000110,CUST000344,2022-03-27 07:18:18,Credit,110361.82,,Online,Travel,Completed
TXN000000265,ACCT00000389,CUST000483,2022-08-26 17:37:26,Credit,77679.63,,Branch,Healthcare,Pending
TXN000000266,ACCT00000077,CUST000492,2024-04-04 19:42:37,Credit,95637.57,,ATM,Education,Completed
TXN000000267,ACCT00000316,CUST000062,2025-02-21 10:03:45,Credit,12498.17,,POS,Groceries,Completed
TXN000000268,ACCT00000027,CUST000474,2023-03-19 23:21:25,Credit,53837.89,,Online,Utilities,Failed
TXN000000269,ACCT00000141,CUST000331,2024-03-26 11:42:59,Debit,6471.32,,Branch,Utilities,Completed
TXN000000270,ACCT00000098,CUST000295,2023-02-15 10:05:03,Credit,24828.42,,Branch,Utilities,Completed
TXN000000271,ACCT00000188,CUST000346,2024-06-14 10:10:23,Debit,4832.15,,Mobile App,Utilities,Completed
TXN000000272,ACCT00000238,CUST000237,2022-03-18 05:47:12,Credit,73574.34,,Branch,Fuel,Completed
TXN000000273,ACCT00000555,CUST000464,2025-08-27 19:15:29,Debit,1172.96,,Mobile App,Dining,Completed
TXN000000274,ACCT00000560,CUST000228,2023-04-07 16:39:27,Credit,42589.9,,ATM,Healthcare,Completed
TXN000000275,ACCT00000042,CUST000211,2023-04-30 12:11:01,Credit,34367.13,,ATM,E-commerce,Completed
TXN000000276,ACCT00000276,CUST000245,2025-02-25 05:59:56,Debit,2808.4,,Online,Utilities,Completed
TXN000000277,ACCT00000097,CUST000053,2024-07-02 21:34:21,Debit,3382.21,,ATM,Education,Completed
TXN000000278,ACCT00000044,CUST000346,2023-12-30 21:54:20,Credit,60318.89,,POS,Fuel,Completed
TXN000000279,ACCT00000110,CUST000344,2023-02-15 13:09:23,Debit,2860.7,,Mobile App,Fuel,Completed
TXN000000280,ACCT00000254,CUST000151,2022-05-08 09:30:45,Credit,41854.02,,Online,Salary,Pending
TXN000000281,ACCT00000665,CUST000334,2024-06-02 22:25:30,Debit,4682.8,,ATM,Education,Completed
TXN000000282,ACCT00000224,CUST000388,2025-02-06 01:43:08,Debit,7019.67,,Online,Fuel,Completed
TXN000000283,ACCT00000245,CUST000423,2023-09-26 16:00:19,Debit,5595.77,,Mobile App,Travel,Completed
TXN000000284,ACCT00000591,CUST000004,2025-05-19 11:06:35,Debit,12787.48,,POS,Fuel,Completed
TXN000000285,ACCT00000244,CUST000404,2022-04-03 05:32:09,Credit,67684.14,,Online,Dining,Completed
TXN000000286,ACCT00000683,CUST000477,2023-08-27 10:08:07,Debit,9374.38,,Mobile App,Travel,Completed
TXN000000287,ACCT00000353,CUST000255,2022-07-31 14:17:45,Credit,49161.43,,Mobile App,Healthcare,Completed
TXN000000288,ACCT00000593,CUST000390,2023-03-23 20:50:41,Credit,43032.32,,Online,Dining,Completed
TXN000000289,ACCT00000128,CUST000141,2025-01-03 03:18:17,Credit,79906.81,,Branch,Dining,Completed
TXN000000290,ACCT00000510,CUST000146,2022-01-03 06:09:29,Debit,10623.39,,POS,Dining,Completed
TXN000000291,ACCT00000196,CUST000371,2025-03-06 02:11:11,Credit,63327.55,,Online,Dining,Failed
TXN000000292,ACCT00000189,CUST000151,2025-06-19 04:45:22,Debit,5315.95,,Online,Salary,Completed
TXN000000293,ACCT00000042,CUST000211,2022-12-25 14:55:20,Debit,6915.55,,ATM,Utilities,Completed
TXN000000294,ACCT00000405,CUST000300,2022-07-26 13:11:06,Debit,2110.81,,Branch,Utilities,Completed
TXN000000295,ACCT00000589,CUST000244,2022-01-05 09:03:00,Debit,3993.76,,ATM,Groceries,Completed
TXN000000296,ACCT00000424,CUST000179,2022-06-16 03:31:16,Credit,44928.36,,Online,Education,Completed
TXN000000297,ACCT00000148,CUST000173,2022-08-17 08:05:35,Debit,3066.35,,Branch,E-commerce,Completed
TXN000000298,ACCT00000421,CUST000499,2023-08-12 07:52:40,Credit,17468.88,,POS,Entertainment,Completed
TXN000000299,ACCT00000651,CUST000280,2022-08-15 16:07:24,Debit,11866.49,,POS,E-commerce,Completed
TXN000000300,ACCT00000193,CUST000253,2025-09-13 10:07:36,Debit,7900.24,,POS,Education,Completed
TXN000000301,ACCT00000281,CUST000209,2023-11-11 13:20:55,Debit,2839.28,,Branch,Groceries,Completed
TXN000000302,ACCT00000444,CUST000411,2023-12-22 03:36:31,Debit,6763.87,,ATM,Groceries,Completed
TXN000000303,ACCT00000470,CUST000087,2024-03-25 10:38:58,Credit,49258.01,,Online,Healthcare,Completed
TXN000000304,ACCT00000114,CUST000467,2025-10-01 01:29:28,Credit,116198.43,,Online,Travel,Pending
TXN000000305,ACCT00000287,CUST000034,2022-10-03 01:16:41,Credit,61608.99,,ATM,Education,Completed
TXN000000306,ACCT00000543,CUST000278,2022-04-12 10:22:30,Credit,58854.06,,Branch,Travel,Completed
TXN000000307,ACCT00000660,CUST000004,2022-12-15 11:05:48,Credit,36795.1,,Online,Travel,Completed
TXN000000308,ACCT00000489,CUST000013,2023-08-30 18:26:00,Credit,91943.96,,Online,Education,Completed
TXN000000309,ACCT00000226,CUST000425,2023-11-12 14:38:37,Debit,2621.1,,ATM,Entertainment,Failed
TXN000000310,ACCT00000661,CUST000461,2024-01-25 19:45:38,Credit,131488.82,,Online,Fuel,Completed
TXN000000311,ACCT00000522,CUST000148,2024-09-24 03:20:15,Debit,2811.97,,ATM,Travel,Completed
TXN000000312,ACCT00000380,CUST000117,2024-03-21 22:37:23,Credit,92132.28,,ATM,Travel,Completed
TXN000000313,ACCT00000675,CUST000342,2024-03-13 07:47:22,Credit,122495.44,,POS,Groceries,Completed
TXN000000314,ACCT00000065,CUST000114,2024-05-31 01:06:11,Debit,15447.82,,Online,Travel,Completed
TXN000000315,ACCT00000259,CUST000088,2025-06-11 20:10:57,Debit,3471.92,,Mobile App,Dining,Completed
TXN000000316,ACCT00000589,CUST000244,2025-05-26 04:40:46,Debit,734.17,,POS,Fuel,Completed
TXN000000317,ACCT00000004,CUST000370,2022-08-20 14:42:46,Debit,3342.3,,Branch,Fuel,Completed
TXN000000318,ACCT00000430,CUST000098,2024-06-01 06:45:01,Credit,127703.9,,ATM,Education,Completed
TXN000000319,ACCT00000199,CUST000099,2022-10-19 01:43:46,Debit,9085.58,,Branch,Healthcare,Completed
TXN000000320,ACCT00000258,CUST000446,2024-12-17 05:45:53,Credit,70277.26,,Mobile App,Entertainment,Completed
TXN000000321,ACCT00000644,CUST000073,2023-09-17 09:55:08,Credit,126879.78,,ATM,Healthcare,Completed
TXN000000322,ACCT00000484,CUST000470,2024-08-28 07:29:33,Debit,2385.66,,Online,E-commerce,Completed
TXN000000323,ACCT00000047,CUST000210,2025-08-25 12:58:09,Credit,108624.8,,Branch,Education,Completed
TXN000000324,ACCT00000247,CUST000136,2024-04-07 04:30:59,Credit,96869.34,,POS,Entertainment,Completed
TXN000000325,ACCT00000442,CUST000435,2024-05-23 17:06:25,Debit,541.21,,ATM,Utilities,Completed
TXN000000326,ACCT00000579,CUST000145,2025-10-23 18:30:59,Debit,2112.05,,Online,Healthcare,Completed
TXN000000327,ACCT00000045,CUST000205,2022-11-15 09:26:18,Credit,123686.34,,POS,Fuel,Completed
TXN000000328,ACCT00000075,CUST000290,2022-06-09 09:46:13,Credit,135852.64,,Online,Entertainment,Completed
TXN000000329,ACCT00000220,CUST000082,2022-12-06 09:10:08,Credit,91149.2,,ATM,Groceries,Completed
TXN000000330,ACCT00000263,CUST000115,2022-01-19 04:07:35,Credit,74032.18,,ATM,Travel,Completed
TXN000000331,ACCT00000659,CUST000302,2024-07-03 09:34:35,Credit,27838.41,,Online,Utilities,Completed
TXN000000332,ACCT00000349,CUST000356,2023-01-03 17:10:12,Debit,8438.4,,ATM,Travel,Completed
TXN000000333,ACCT00000613,CUST000250,2024-04-14 00:45:01,Debit,3916.44,,ATM,Education,Completed
TXN000000334,ACCT00000284,CUST000288,2024-04-20 12:44:36,Debit,1205.48,,ATM,Education,Completed
TXN000000335,ACCT00000222,CUST000186,2025-05-21 02:40:37,Credit,109851.89,,Branch,Utilities,Completed
TXN000000336,ACCT00000091,CUST000305,2024-02-22 11:18:50,Debit,4229.9,,Mobile App,Travel,Completed
TXN000000337,ACCT00000001,CUST000471,2023-10-26 11:39:18,Credit,34986.75,,Branch,Education,Completed
TXN000000338,ACCT00000570,CUST000469,2024-12-17 02:29:12,Debit,888.72,,ATM,Utilities,Completed
TXN000000339,ACCT00000643,CUST000064,2024-06-07 02:40:42,Debit,5069.54,,Branch,Entertainment,Completed
TXN000000340,ACCT00000177,CUST000414,2025-07-01 10:05:20,Debit,3397.91,,Online,Groceries,Completed
TXN000000341,ACCT00000184,CUST000363,2022-11-01 06:02:34,Debit,5673.61,,Online,Salary,Completed
TXN000000342,ACCT00000303,CUST000141,2023-12-17 21:55:27,Debit,8048.5,,POS,Entertainment,Pending
TXN000000343,ACCT00000634,CUST000306,2022-07-28 23:05:03,Debit,5862.87,,ATM,Entertainment,Completed
TXN000000344,ACCT00000376,CUST000173,2024-09-01 05:07:19,Credit,150995.28,,POS,Salary,Completed
TXN000000345,ACCT00000065,CUST000114,2025-07-18 23:35:37,Debit,8035.4,,POS,Healthcare,Completed
TXN000000346,ACCT00000008,CUST000004,2022-09-24 05:19:43,Credit,70184.75,,ATM,Fuel,Completed
TXN000000347,ACCT00000180,CUST000133,2024-11-29 05:45:33,Credit,53586.87,,ATM,Utilities,Completed
TXN000000348,ACCT00000162,CUST000398,2022-11-25 23:55:25,Debit,2047.33,,Online,Healthcare,Pending
TXN000000349,ACCT00000112,CUST000383,2023-11-07 03:45:02,Debit,6047.26,,Online,Travel,Completed
TXN000000350,ACCT00000533,CUST000375,2025-01-13 17:29:46,Credit,57580.55,,POS,Salary,Pending
TXN000000351,ACCT00000609,CUST000008,2024-04-07 18:00:18,Debit,6194.05,,POS,Healthcare,Completed
TXN000000352,ACCT00000177,CUST000414,2024-08-07 01:49:13,Credit,99614.7,,Branch,E-commerce,Failed
TXN000000353,ACCT00000267,CUST000260,2024-07-30 19:48:20,Debit,2177.19,,ATM,Entertainment,Completed
TXN000000354,ACCT00000416,CUST000418,2023-04-05 02:18:51,Credit,118439.28,,Mobile App,Education,Completed
TXN000000355,ACCT00000094,CUST000320,2025-09-20 20:06:07,Debit,4336.44,,Online,Groceries,Completed
TXN000000356,ACCT00000236,CUST000126,2025-02-18 21:29:05,Debit,11690.92,,Mobile App,Education,Completed
TXN000000357,ACCT00000405,CUST000300,2024-10-06 04:54:15,Debit,2402.9,,ATM,Fuel,Completed
TXN000000358,ACCT00000185,CUST000315,2024-04-17 08:19:20,Debit,984.1,,Online,Entertainment,Completed
TXN000000359,ACCT00000052,CUST000102,2024-02-29 19:07:17,Debit,2768.41,,Online,Fuel,Completed
TXN000000360,ACCT00000566,CUST000077,2022-05-10 19:38:11,Credit,32287.88,,Mobile App,Fuel,Completed
TXN000000361,ACCT00000096,CUST000375,2023-02-08 08:45:36,Credit,113012.3,,Branch,Fuel,Completed
TXN000000362,ACCT00000140,CUST000276,2025-07-10 10:10:57,Debit,11053.07,,ATM,Healthcare,Completed
TXN000000363,ACCT00000503,CUST000443,2025-08-13 19:25:53,Debit,1977.75,,Online,Entertainment,Completed
TXN000000364,ACCT00000652,CUST000080,2022-05-19 20:26:35,Debit,1655.89,,Mobile App,Education,Completed
TXN000000365,ACCT00000074,CUST000380,2023-10-18 17:51:50,Debit,2850.26,,Branch,Education,Completed
TXN000000366,ACCT00000169,CUST000312,2024-11-24 10:09:24,Credit,121475.13,,Branch,Groceries,Completed
TXN000000367,ACCT00000034,CUST000215,2025-04-04 03:08:32,Debit,2136.77,,ATM,Groceries,Completed
TXN000000368,ACCT00000032,CUST000371,2022-05-10 22:05:38,Credit,84534.76,,Online,Dining,Pending
TXN000000369,ACCT00000084,CUST000191,2022-05-09 08:46:00,Debit,7375.99,,POS,Utilities,Completed
TXN000000370,ACCT00000450,CUST000295,2025-05-02 08:34:39,Credit,95043.77,,ATM,Dining,Completed
TXN000000371,ACCT00000027,CUST000474,2025-01-22 06:40:00,Debit,11016.16,,Branch,E-commerce,Completed
TXN000000372,ACCT00000389,CUST000483,2024-11-10 04:37:59,Debit,5889.38,,Mobile App,Travel,Completed
TXN000000373,ACCT00000300,CUST000339,2023-02-10 03:28:49,Debit,5056.01,,ATM,Fuel,Completed
TXN000000374,ACCT00000152,CUST000173,2024-07-21 14:36:23,Credit,129946.34,,Branch,Education,Completed
TXN000000375,ACCT00000535,CUST000236,2025-04-08 00:38:04,Debit,10561.39,,Online,Salary,Completed
TXN000000376,ACCT00000296,CUST000373,2024-02-18 22:07:18,Debit,9074.57,,Branch,Healthcare,Completed
TXN000000377,ACCT00000481,CUST000200,2022-03-04 17:35:36,Credit,78017.35,,POS,Groceries,Completed
TXN000000378,ACCT00000046,CUST000113,2024-07-19 20:13:46,Debit,5509.83,,ATM,Travel,Completed
TXN000000379,ACCT00000252,CUST000366,2023-08-11 00:58:27,Credit,161837.71,,Branch,Utilities,Pending
TXN000000380,ACCT00000371,CUST000008,2025-01-29 12:55:09,Credit,67964.57,,Mobile App,Salary,Completed
TXN000000381,ACCT00000415,CUST000123,2023-08-10 18:27:57,Debit,2718.01,,Online,Healthcare,Completed
TXN000000382,ACCT00000153,CUST000450,2025-05-24 04:24:59,Credit,142802.04,,Mobile App,Entertainment,Completed
TXN000000383,ACCT00000330,CUST000421,2023-07-29 02:25:48,Debit,1212.35,,Branch,Travel,Completed
TXN000000384,ACCT00000175,CUST000084,2025-05-04 16:08:14,Credit,22199.1,,ATM,Fuel,Completed
TXN000000385,ACCT00000041,CUST000357,2024-08-28 22:19:09,Credit,57827.91,,ATM,Healthcare,Failed
TXN000000386,ACCT00000213,CUST000177,2023-01-09 10:23:00,Credit,47303.16,,Mobile App,Dining,Completed
TXN000000387,ACCT00000572,CUST000173,2023-12-16 14:55:29,Credit,18747.3,,ATM,Dining,Completed
TXN000000388,ACCT00000652,CUST000080,2025-08-22 23:49:19,Debit,2084.47,,Online,Utilities,Completed
TXN000000389,ACCT00000063,CUST000141,2023-02-21 00:42:21,Debit,2912.2,,ATM,Healthcare,Completed
TXN000000390,ACCT00000259,CUST000088,2025-07-20 23:15:41,Debit,4787.76,,Mobile App,Fuel,Completed
TXN000000391,ACCT00000006,CUST000388,2023-02-11 09:26:47,Credit,62631.64,,Online,Fuel,Completed
TXN000000392,ACCT00000486,CUST000273,2024-02-14 07:27:33,Debit,1260.78,,Mobile App,Entertainment,Completed
TXN000000393,ACCT00000388,CUST000325,2025-01-20 15:44:35,Debit,6875.86,,Mobile App,Utilities,Pending
TXN000000394,ACCT00000410,CUST000366,2023-02-21 00:17:12,Debit,3075.13,,Online,Utilities,Completed
TXN000000395,ACCT00000145,CUST000166,2024-12-18 04:47:27,Credit,83527.87,,Mobile App,Travel,Completed
TXN000000396,ACCT00000175,CUST000084,2024-03-21 11:15:39,Credit,44921.23,,POS,Travel,Completed
TXN000000397,ACCT00000163,CUST000052,2022-02-02 04:06:05,Debit,7880.04,,POS,Salary,Completed
TXN000000398,ACCT00000378,CUST000439,2025-01-26 23:24:43,Credit,75852.47,,Online,Utilities,Completed
TXN000000399,ACCT00000318,CUST000290,2025-04-24 00:56:05,Credit,46663.73,,ATM,Education,Completed
TXN000000400,ACCT00000042,CUST000211,2025-06-30 23:45:27,Credit,14451.42,,Branch,Healthcare,Completed
TXN000000401,ACCT00000161,CUST000047,2023-07-05 23:16:57,Credit,85685.07,,Branch,Groceries,Completed
TXN000000402,ACCT00000192,CUST000274,2023-09-19 11:20:15,Debit,5043.63,,Branch,E-commerce,Completed
TXN000000403,ACCT00000557,CUST000213,2024-11-27 06:55:23,Debit,84.69,,Branch,Entertainment,Completed
TXN000000404,ACCT00000024,CUST000412,2024-11-04 17:36:53,Debit,3233.97,,POS,Healthcare,Completed
TXN000000405,ACCT00000316,CUST000062,2023-10-01 18:20:05,Credit,139488.83,,Branch,Fuel,Completed
TXN000000406,ACCT00000590,CUST000148,2025-06-19 15:02:06,Debit,6984.2,,Online,Utilities,Completed
TXN000000407,ACCT00000378,CUST000439,2023-01-11 01:39:43,Debit,8259.08,,Branch,E-commerce,Completed
TXN000000408,ACCT00000138,CUST000182,2023-12-25 09:54:33,Debit,1095.77,,Branch,Groceries,Completed
TXN000000409,ACCT00000297,CUST000289,2024-12-02 22:47:00,Debit,1843.72,,Branch,Entertainment,Completed
TXN000000410,ACCT00000210,CUST000422,2022-12-02 18:02:23,Debit,2884.26,,Branch,Entertainment,Completed
TXN000000411,ACCT00000539,CUST000371,2023-02-05 08:23:22,Credit,81746.19,,ATM,Healthcare,Completed
TXN000000412,ACCT00000228,CUST000211,2025-06-07 04:08:31,Debit,4709.7,,ATM,Utilities,Completed
TXN000000413,ACCT00000097,CUST000053,2025-01-09 23:23:32,Credit,71056.47,,Mobile App,Education,Completed
TXN000000414,ACCT00000127,CUST000353,2024-04-25 15:52:47,Debit,2594.25,,Mobile App,Entertainment,Pending
TXN000000415,ACCT00000247,CUST000136,2024-07-10 16:29:14,Debit,7265.68,,Online,Education,Completed
TXN000000416,ACCT00000222,CUST000186,2022-07-29 06:14:22,Credit,86484.97,,Branch,Entertainment,Completed
TXN000000417,ACCT00000041,CUST000357,2025-10-02 17:36:51,Credit,29250.95,,ATM,Utilities,Completed
TXN000000418,ACCT00000086,CUST000310,2025-03-11 03:36:31,Credit,79342.39,,Branch,Healthcare,Completed
TXN000000419,ACCT00000098,CUST000295,2023-12-19 05:54:46,Credit,69858.5,,Mobile App,Fuel,Completed
TXN000000420,ACCT00000009,CUST000165,2022-01-17 13:52:43,Debit,6909.25,,Online,Groceries,Completed
TXN000000421,ACCT00000031,CUST000068,2024-06-29 11:01:46,Debit,3299.28,,Branch,Healthcare,Completed
TXN000000422,ACCT00000115,CUST000140,2024-05-03 23:48:32,Debit,2638.38,,Mobile App,Fuel,Completed
TXN000000423,ACCT00000014,CUST000266,2023-01-15 15:21:51,Credit,113778.29,,Branch,Education,Completed
TXN000000424,ACCT00000653,CUST000060,2024-12-27 19:43:20,Credit,92087.77,,Branch,Travel,Completed
TXN000000425,ACCT00000611,CUST000139,2022-07-05 22:46:28,Credit,27254.53,,ATM,Dining,Completed
TXN000000426,ACCT00000697,CUST000191,2022-11-28 23:22:45,Credit,111766.17,,Branch,Dining,Completed
TXN000000427,ACCT00000355,CUST000014,2022-07-28 01:08:03,Debit,9462.33,,ATM,Travel,Completed
TXN000000428,ACCT00000619,CUST000067,2022-04-21 03:48:59,Debit,1249.77,,Mobile App,Dining,Completed
TXN000000429,ACCT00000294,CUST000305,2022-06-19 02:27:03,Credit,69627.65,,Online,Entertainment,Completed
TXN000000430,ACCT00000407,CUST000446,2024-04-03 03:40:33,Credit,107432.33,,Branch,Groceries,Completed
TXN000000431,ACCT00000601,CUST000349,2022-08-05 09:14:37,Credit,127173.61,,Online,Salary,Completed
TXN000000432,ACCT00000162,CUST000398,2022-12-01 21:36:49,Debit,5812.46,,ATM,Entertainment,Completed
TXN000000433,ACCT00000463,CUST000485,2023-03-04 05:28:34,Credit,31361.34,,Branch,Healthcare,Completed
TXN000000434,ACCT00000079,CUST000066,2022-05-24 06:23:15,Credit,58567.43,,ATM,Travel,Completed
TXN000000435,ACCT00000134,CUST000387,2024-03-18 07:05:01,Credit,62678.63,,ATM,E-commerce,Completed
TXN000000436,ACCT00000646,CUST000429,2022-02-03 00:24:51,Credit,106186.42,,Online,Education,Completed
TXN000000437,ACCT00000405,CUST000300,2023-10-28 21:57:29,Credit,127412.35,,ATM,Fuel,Completed
TXN000000438,ACCT00000099,CUST000466,2022-06-30 23:54:22,Debit,9478.42,,POS,Groceries,Completed
TXN000000439,ACCT00000044,CUST000346,2022-10-27 17:16:16,Debit,5917.19,,Mobile App,Entertainment,Completed
TXN000000440,ACCT00000370,CUST000464,2023-08-30 18:14:27,Credit,42765.2,,Mobile App,Utilities,Completed
TXN000000441,ACCT00000028,CUST000098,2023-08-24 01:42:57,Debit,3671.74,,POS,Utilities,Failed
TXN000000442,ACCT00000329,CUST000394,2025-03-03 13:37:36,Debit,462.32,,ATM,Salary,Completed
TXN000000443,ACCT00000224,CUST000388,2023-01-30 14:48:35,Credit,42615.86,,Branch,Groceries,Completed
TXN000000444,ACCT00000441,CUST000285,2024-03-01 19:43:19,Debit,4620.31,,POS,Dining,Completed
TXN000000445,ACCT00000112,CUST000383,2024-01-25 00:30:22,Credit,96851.37,,POS,Fuel,Completed
TXN000000446,ACCT00000660,CUST000004,2022-08-10 12:21:23,Debit,2532.11,,Mobile App,Travel,Completed
TXN000000447,ACCT00000298,CUST000496,2025-03-10 13:28:30,Debit,2058.19,,ATM,Entertainment,Completed
TXN000000448,ACCT00000312,CUST000272,2025-10-24 10:44:29,Debit,649.94,,Mobile App,Education,Completed
TXN000000449,ACCT00000199,CUST000099,2023-06-17 05:23:59,Credit,64648.16,,Online,Education,Completed
TXN000000450,ACCT00000684,CUST000372,2024-05-04 20:13:53,Debit,10493.24,,POS,Groceries,Pending
TXN000000451,ACCT00000218,CUST000194,2022-12-30 02:44:12,Credit,102878.18,,Mobile App,Utilities,Completed
TXN000000452,ACCT00000055,CUST000482,2022-06-09 04:32:06,Credit,61647.22,,POS,Groceries,Completed
TXN000000453,ACCT00000621,CUST000010,2025-07-01 07:57:28,Debit,1963.49,,Mobile App,E-commerce,Completed
TXN000000454,ACCT00000579,CUST000145,2024-06-21 07:25:11,Debit,4738.58,,Branch,Travel,Completed
TXN000000455,ACCT00000588,CUST000026,2022-10-10 09:10:34,Debit,3469.63,,POS,Travel,Completed
