History_ID,Account_ID,Customer_ID,Transaction_Date,Transaction_Type,Amount,Channel,Merchant_Category,Transaction_Status
HIST000000236,ACCT00000443,CUST000462,2020-10-03 23:09:53,Credit,11851.29192730638,Online,Dining,Completed
HIST000000237,ACCT00000056,CUST000249,2019-08-23 15:33:34,Credit,6420.200787862127,Mobile App,Entertainment,Completed
HIST000000238,ACCT00000676,CUST000001,2020-07-31 23:06:52,Credit,9698.614103121126,POS,Healthcare,Completed
HIST000000239,ACCT00000469,CUST000311,2020-11-04 13:16:14,Debit,6648.095894781254,ATM,Education,Completed
HIST000000240,ACCT00000518,CUST000090,2016-04-29 03:27:22,Credit,19275.71174582283,Branch,Healthcare,Completed
HIST000000241,ACCT00000442,CUST000435,2018-05-03 07:28:40,Credit,9147.44413581735,Mobile App,Travel,Completed
HIST000000242,ACCT00000576,CUST000019,2016-11-20 16:06:17,Credit,4254.935621428551,ATM,Dining,Completed
HIST000000243,ACCT00000649,CUST000084,2017-08-18 22:50:19,Debit,17506.286923796208,Mobile App,Healthcare,Completed
HIST000000244,ACCT00000518,CUST000090,2016-05-08 06:40:59,Credit,7799.420493054464,ATM,Fuel,Completed
HIST000000245,ACCT00000335,CUST000120,2017-11-08 00:30:38,Debit,6457.742951948694,Branch,Healthcare,Completed
HIST000000246,ACCT00000170,CUST000257,2019-11-09 14:42:42,Credit,8768.271229833374,Online,Healthcare,Completed
HIST000000247,ACCT00000390,CUST000492,2019-10-24 03:36:55,Debit,3876.691719603602,Online,Salary,Completed
HIST000000248,ACCT00000336,CUST000461,2018-10-23 15:46:33,Debit,5110.723915945627,POS,Entertainment,Completed
HIST000000249,ACCT00000648,CUST000033,2017-08-03 00:34:15,Credit,2040.3350651424726,Mobile App,Dining,Completed
HIST000000250,ACCT00000170,CUST000257,2019-01-11 08:25:57,Debit,4014.006635486545,Branch,Education,Completed
HIST000000251,ACCT00000182,CUST000403,2016-08-20 21:08:27,Debit,6982.844637789274,Branch,Travel,Completed
HIST000000252,ACCT00000441,CUST000285,2018-07-17 01:11:43,Credit,11703.799441564912,ATM,Groceries,Completed
HIST000000253,ACCT00000362,CUST000490,2015-11-08 02:14:29,Credit,5556.608336614678,Mobile App,Healthcare,Completed
HIST000000254,ACCT00000090,CUST000235,2019-08-26 23:48:49,Debit,2908.7955863968923,POS,Fuel,Completed
HIST000000255,ACCT00000406,CUST000053,2016-06-08 11:06:55,Credit,6237.410989347644,Mobile App,Fuel,Completed
HIST000000256,ACCT00000483,CUST000252,2020-03-29 01:48:05,Debit,1744.441242228314,Branch,Travel,Completed
HIST000000257,ACCT00000619,CUST000067,2017-03-02 16:52:46,Debit,23268.441881528295,Online,Dining,Completed
HIST000000258,ACCT00000369,CUST000339,2015-09-17 01:37:03,Credit,23895.036293148107,Mobile App,E-commerce,Completed
HIST000000259,ACCT00000428,CUST000363,2021-10-21 12:28:41,Debit,18037.76147468458,Online,Travel,Completed
HIST000000260,ACCT00000280,CUST000413,2015-05-27 04:18:00,Debit,10349.118214605543,Online,Utilities,Completed
HIST000000261,ACCT00000558,CUST000288,2017-02-08 04:27:09,Debit,27889.888070639216,ATM,Healthcare,Completed
HIST000000262,ACCT00000594,CUST000117,2021-04-21 19:59:47,Debit,6728.369409804527,Branch,Education,Completed
HIST000000263,ACCT00000431,CUST000388,2019-12-25 10:46:05,Debit,27651.501447512055,Online,Entertainment,Completed
HIST000000264,ACCT00000506,CUST000321,2019-03-15 06:59:36,Debit,6582.568921006576,Mobile App,Fuel,Completed
HIST000000265,ACCT00000003,CUST000173,2015-10-10 21:50:48,Debit,7864.855103496278,Online,Groceries,Completed
HIST000000266,ACCT00000079,CUST000066,2018-04-12 21:07:12,Debit,10286.047901610453,ATM,Fuel,Completed
HIST000000267,ACCT00000376,CUST000173,2016-07-14 10:08:56,Debit,5176.329146532402,ATM,Salary,Completed
HIST000000268,ACCT00000247,CUST000136,2019-12-07 19:28:33,Debit,9633.997975980665,Branch,Salary,Completed
HIST000000269,ACCT00000222,CUST000186,2015-08-16 09:54:04,Debit,3143.716026385344,Online,Healthcare,Completed
HIST000000270,ACCT00000653,CUST000060,2021-06-18 19:17:33,Debit,13566.52932908165,ATM,Travel,Completed
HIST000000271,ACCT00000005,CUST000467,2020-01-19 09:32:02,Debit,6188.173393847088,ATM,Salary,Completed
HIST000000272,ACCT00000497,CUST000457,2015-05-22 08:50:30,Debit,1268.9767405301109,Online,Utilities,Completed
HIST000000273,ACCT00000563,CUST000230,2020-01-22 23:49:27,Credit,1801.7598136280712,POS,Salary,Completed
HIST000000274,ACCT00000036,CUST000154,2015-12-16 04:55:14,Debit,14730.965271388357,Mobile App,E-commerce,Completed
HIST000000275,ACCT00000619,CUST000067,2015-02-26 10:41:34,Debit,2844.90435768361,ATM,Education,Completed
HIST000000276,ACCT00000498,CUST000106,2020-05-28 18:03:48,Credit,15984.835645819243,POS,Dining,Completed
HIST000000277,ACCT00000015,CUST000178,2015-01-25 05:48:01,Debit,19672.54151398317,ATM,Dining,Completed
HIST000000278,ACCT00000655,CUST000022,2021-05-24 19:29:27,Debit,15024.56634815356,POS,Healthcare,Completed
HIST000000279,ACCT00000351,CUST000081,2016-10-22 10:01:18,Debit,18595.116647612416,Branch,Travel,Completed
HIST000000280,ACCT00000543,CUST000278,2017-01-10 20:42:56,Credit,29725.072381336387,Online,Fuel,Completed
HIST000000281,ACCT00000493,CUST000161,2015-12-20 08:30:41,Credit,8024.0451344231415,ATM,E-commerce,Completed
HIST000000282,ACCT00000292,CUST000081,2021-02-11 04:19:15,Credit,12189.010223537869,Branch,Healthcare,Completed
HIST000000283,ACCT00000634,CUST000306,2015-12-25 03:04:26,Debit,17444.063892429906,POS,Groceries,Completed
HIST000000284,ACCT00000566,CUST000077,2018-11-05 22:10:56,Debit,1694.212217851733,Online,Education,Completed
HIST000000285,ACCT00000145,CUST000166,2019-07-15 02:14:42,Debit,7187.362682454437,ATM,Travel,Completed
HIST000000286,ACCT00000055,CUST000482,2015-05-25 17:46:51,Debit,10770.39435547731,Mobile App,Groceries,Completed
HIST000000287,ACCT00000559,CUST000435,2021-03-08 23:46:38,Debit,6663.6203423654115,Branch,Dining,Completed
HIST000000288,ACCT00000657,CUST000325,2015-12-21 06:50:56,Debit,10977.343947734498,Online,Salary,Completed
HIST000000289,ACCT00000116,CUST000023,2018-03-27 23:37:41,Debit,11193.95627511763,ATM,E-commerce,Completed
HIST000000290,ACCT00000615,CUST000488,2021-01-15 11:30:53,Debit,17785.096683170967,Online,Travel,Completed
HIST000000291,ACCT00000078,CUST000285,2019-08-25 13:22:42,Debit,4297.626137626348,Online,E-commerce,Completed
HIST000000292,ACCT00000192,CUST000274,2021-01-19 05:44:32,Credit,1391.281080081957,POS,Salary,Completed
HIST000000293,ACCT00000370,CUST000464,2016-04-03 10:31:50,Debit,27746.088151896263,Online,Utilities,Completed
HIST000000294,ACCT00000226,CUST000425,2015-12-14 01:11:29,Debit,3196.059514835481,POS,Education,Completed
HIST000000295,ACCT00000578,CUST000483,2017-12-11 23:40:11,Credit,7400.405447747936,Online,Fuel,Completed
HIST000000296,ACCT00000221,CUST000112,2016-06-04 07:07:03,Credit,4195.879499297347,POS,Groceries,Completed
HIST000000297,ACCT00000104,CUST000061,2021-05-16 23:51:17,Debit,4860.169915660268,POS,Education,Completed
HIST000000298,ACCT00000518,CUST000090,2015-12-11 07:05:33,Debit,24482.350530701675,POS,Education,Completed
HIST000000299,ACCT00000550,CUST000391,2018-07-02 06:46:48,Debit,1332.4169430472684,Mobile App,Groceries,Completed
HIST000000300,ACCT00000184,CUST000363,2017-09-20 18:23:18,Debit,8527.42628448316,Branch,Entertainment,Completed
HIST000000301,ACCT00000520,CUST000095,2018-05-18 08:44:48,Credit,408.8833276330197,Online,Healthcare,Completed
HIST000000302,ACCT00000454,CUST000489,2016-12-27 14:00:22,Debit,19020.472020706402,Online,Salary,Completed
HIST000000303,ACCT00000042,CUST000211,2020-03-25 02:11:36,Credit,2815.4495797981817,ATM,Education,Completed
HIST000000304,ACCT00000347,CUST000374,2016-10-10 10:58:19,Debit,6617.54317422792,Branch,Groceries,Completed
HIST000000305,ACCT00000370,CUST000464,2021-09-26 11:23:30,Debit,12409.143571127894,ATM,Dining,Completed
HIST000000306,ACCT00000535,CUST000236,2017-05-23 01:45:54,Debit,3080.9708747184695,ATM,E-commerce,Completed
HIST000000307,ACCT00000029,CUST000071,2018-10-21 21:29:01,Credit,15653.647226946183,Branch,Groceries,Completed
HIST000000308,ACCT00000541,CUST000461,2017-03-17 02:34:34,Credit,21781.807916831858,Online,Fuel,Completed
HIST000000309,ACCT00000299,CUST000393,2018-07-06 17:06:18,Credit,14374.10403545119,POS,Groceries,Completed
HIST000000310,ACCT00000239,CUST000347,2021-08-25 13:28:26,Credit,2415.3405336790806,Mobile App,Travel,Completed
HIST000000311,ACCT00000447,CUST000276,2018-11-05 13:50:40,Credit,6693.3739604671155,ATM,Groceries,Completed
HIST000000312,ACCT00000573,CUST000042,2020-07-28 04:08:05,Debit,13299.819281728716,ATM,Education,Completed
HIST000000313,ACCT00000403,CUST000079,2017-04-26 22:39:16,Credit,3394.647529745124,ATM,E-commerce,Completed
HIST000000314,ACCT00000523,CUST000030,2016-12-22 16:59:46,Credit,5325.261616801998,Branch,Groceries,Completed
HIST000000315,ACCT00000087,CUST000170,2019-03-26 20:03:45,Debit,13331.916573791586,POS,Salary,Completed
HIST000000316,ACCT00000466,CUST000130,2020-06-15 06:23:08,Credit,35873.02867093369,Online,Salary,Completed
HIST000000317,ACCT00000562,CUST000419,2016-08-05 05:25:30,Debit,10997.859631685711,ATM,Fuel,Completed
HIST000000318,ACCT00000242,CUST000247,2016-02-10 06:01:13,Debit,18893.681787455997,Branch,Utilities,Completed
HIST000000319,ACCT00000093,CUST000146,2021-05-23 12:55:43,Debit,665.2376850275241,ATM,Entertainment,Completed
HIST000000320,ACCT00000262,CUST000343,2015-03-28 00:35:45,Credit,6469.891104493456,Online,Healthcare,Completed
HIST000000321,ACCT00000547,CUST000382,2015-04-07 10:04:11,Debit,6048.289103123165,Mobile App,Dining,Completed
HIST000000322,ACCT00000041,CUST000357,2018-02-04 12:36:59,Debit,3769.7575073050375,Online,Travel,Completed
HIST000000323,ACCT00000043,CUST000111,2018-05-31 13:51:31,Credit,7943.500911643223,ATM,Utilities,Completed
HIST000000324,ACCT00000691,CUST000097,2018-12-28 07:55:36,Credit,9910.010043032647,POS,Utilities,Completed
HIST000000325,ACCT00000091,CUST000305,2018-12-02 22:19:17,Debit,6338.904672220804,POS,Travel,Completed
HIST000000326,ACCT00000554,CUST000158,2017-12-28 12:27:21,Credit,12749.571699244538,Mobile App,Healthcare,Completed
HIST000000327,ACCT00000523,CUST000030,2019-09-24 21:35:54,Credit,7187.958770557911,Online,Utilities,Completed
HIST000000328,ACCT00000168,CUST000178,2021-09-06 05:46:46,Credit,11458.539265907086,ATM,Education,Completed
HIST000000329,ACCT00000677,CUST000477,2020-02-21 01:48:18,Debit,11433.565295872697,Branch,Travel,Completed
HIST000000330,ACCT00000557,CUST000213,2020-10-28 09:54:53,Debit,26177.910605500834,Online,Fuel,Completed
HIST000000331,ACCT00000674,CUST000252,2019-06-08 08:39:06,Debit,4291.239068848656,Mobile App,Groceries,Completed
HIST000000332,ACCT00000128,CUST000141,2015-11-07 01:30:38,Credit,2316.0011383586707,Branch,Healthcare,Completed
HIST000000333,ACCT00000512,CUST000066,2021-10-08 05:48:11,Credit,8967.35913308487,POS,Education,Completed
HIST000000334,ACCT00000427,CUST000328,2015-08-10 07:02:45,Credit,1784.1994300131319,Online,Travel,Completed
HIST000000335,ACCT00000579,CUST000145,2018-05-24 23:29:27,Debit,6720.871532855654,ATM,Education,Completed
HIST000000336,ACCT00000040,CUST000091,2019-11-01 11:21:54,Debit,11904.280694241508,ATM,Education,Completed
HIST000000337,ACCT00000433,CUST000307,2017-08-10 00:36:06,Credit,16527.358790041824,ATM,Education,Completed
HIST000000338,ACCT00000478,CUST000350,2021-06-14 05:05:21,Debit,14497.969231675486,Online,Salary,Completed
HIST000000339,ACCT00000682,CUST000478,2016-09-30 21:18:39,Debit,2938.274434367912,Branch,E-commerce,Completed
HIST000000340,ACCT00000236,CUST000126,2017-08-06 15:19:46,Credit,3240.418711476773,Mobile App,Salary,Completed
HIST000000341,ACCT00000451,CUST000303,2018-12-01 13:33:09,Debit,33189.302696300394,Branch,Entertainment,Completed
HIST000000342,ACCT00000153,CUST000450,2015-07-04 07:07:22,Credit,16398.668818991508,Mobile App,Salary,Completed
HIST000000343,ACCT00000545,CUST000197,2017-04-11 22:36:10,Credit,6061.8838758425645,Online,E-commerce,Completed
HIST000000344,ACCT00000515,CUST000225,2019-03-30 21:01:04,Debit,6199.857965186621,POS,Salary,Completed
HIST000000345,ACCT00000635,CUST000454,2020-03-03 00:11:55,Debit,978.2823346616897,Online,E-commerce,Completed
HIST000000346,ACCT00000484,CUST000470,2020-10-27 13:09:31,Debit,3375.9891929226833,Online,Travel,Completed
HIST000000347,ACCT00000031,CUST000068,2021-12-08 21:51:32,Debit,9753.941892497056,Mobile App,Fuel,Completed
HIST000000348,ACCT00000411,CUST000303,2020-08-31 02:56:03,Credit,56.92118736856264,Online,Dining,Completed
HIST000000349,ACCT00000542,CUST000158,2017-08-15 23:06:30,Credit,26738.669278326957,Branch,Fuel,Completed
HIST000000350,ACCT00000293,CUST000340,2017-04-08 04:41:10,Debit,11948.915610506036,POS,Entertainment,Completed
HIST000000351,ACCT00000600,CUST000382,2019-09-28 06:35:02,Debit,24893.936897817523,Branch,Healthcare,Completed
HIST000000352,ACCT00000694,CUST000189,2017-12-13 11:32:02,Debit,19600.681909975363,Online,Dining,Completed
HIST000000353,ACCT00000080,CUST000102,2019-09-15 08:09:43,Credit,18075.554274909933,POS,Healthcare,Completed
HIST000000354,ACCT00000171,CUST000040,2021-09-17 10:38:29,Debit,688.5763483230012,POS,Entertainment,Completed
HIST000000355,ACCT00000342,CUST000098,2016-12-02 08:58:02,Debit,13607.162525398582,Branch,Groceries,Completed
HIST000000356,ACCT00000400,CUST000061,2020-05-13 17:31:28,Debit,5312.790529806409,ATM,Utilities,Completed
HIST000000357,ACCT00000421,CUST000499,2018-08-10 17:11:05,Debit,643.0685951962887,Online,Travel,Completed
HIST000000358,ACCT00000061,CUST000302,2015-12-29 13:06:17,Credit,22982.556328038245,Online,Utilities,Completed
HIST000000359,ACCT00000384,CUST000009,2018-05-22 15:41:38,Debit,1739.2395215634992,Branch,E-commerce,Completed
HIST000000360,ACCT00000182,CUST000403,2018-07-15 05:33:25,Debit,17436.779943459893,POS,Salary,Completed
HIST000000361,ACCT00000541,CUST000461,2019-09-26 07:27:32,Credit,4240.361326623959,Online,Entertainment,Completed
HIST000000362,ACCT00000200,CUST000277,2018-02-06 06:24:01,Credit,4056.939285027718,ATM,Travel,Completed
HIST000000363,ACCT00000283,CUST000445,2017-04-07 12:05:09,Credit,19380.422832481516,Branch,Utilities,Completed
HIST000000364,ACCT00000669,CUST000304,2017-08-10 05:00:33,Debit,5172.03706610912,Branch,Travel,Completed
HIST000000365,ACCT00000151,CUST000205,2015-09-19 03:25:31,Debit,58.987737283512615,ATM,Education,Completed
HIST000000366,ACCT00000348,CUST000290,2017-04-03 18:06:19,Credit,17540.673742774474,Branch,Dining,Completed
HIST000000367,ACCT00000341,CUST000380,2019-01-25 06:05:06,Credit,6449.482790013323,Online,Utilities,Completed
HIST000000368,ACCT00000647,CUST000292,2019-09-18 21:09:21,Credit,4000.272178788604,Online,Travel,Completed
HIST000000369,ACCT00000388,CUST000325,2017-01-08 07:30:06,Debit,18859.970726499414,Branch,Utilities,Completed
HIST000000370,ACCT00000166,CUST000479,2020-04-22 19:49:41,Debit,7323.941174201591,ATM,Healthcare,Completed
HIST000000371,ACCT00000280,CUST000413,2021-05-26 17:19:45,Credit,5035.111600153253,Mobile App,Salary,Completed
HIST000000372,ACCT00000258,CUST000446,2020-08-14 11:57:33,Credit,7134.900696939852,Branch,Salary,Completed
HIST000000373,ACCT00000601,CUST000349,2020-01-27 10:16:14,Credit,7848.020456999164,Online,Travel,Completed
HIST000000374,ACCT00000452,CUST000230,2021-03-13 04:25:11,Debit,1331.8453141400478,Branch,Entertainment,Completed
HIST000000375,ACCT00000668,CUST000389,2020-04-15 18:36:07,Credit,5042.991221993399,Branch,Dining,Completed
HIST000000376,ACCT00000122,CUST000437,2018-01-23 21:30:28,Debit,2664.035659703841,ATM,Groceries,Completed
HIST000000377,ACCT00000476,CUST000420,2017-09-09 00:57:38,Debit,20269.140593799144,Branch,E-commerce,Completed
HIST000000378,ACCT00000667,CUST000022,2015-08-22 22:21:27,Debit,7608.870232724041,Branch,Education,Completed
HIST000000379,ACCT00000583,CUST000039,2016-07-05 05:33:18,Debit,15258.84707163683,ATM,E-commerce,Completed
HIST000000380,ACCT00000477,CUST000276,2021-11-30 04:18:06,Debit,5112.744254910193,Branch,E-commerce,Completed
HIST000000381,ACCT00000202,CUST000257,2015-08-25 19:21:05,Debit,17675.461804953477,Mobile App,Utilities,Completed
HIST000000382,ACCT00000144,CUST000338,2017-02-18 19:28:24,Credit,9770.333078877848,Branch,Entertainment,Completed
HIST000000383,ACCT00000490,CUST000313,2019-07-21 09:54:35,Credit,5161.045824661522,Online,Travel,Completed
HIST000000384,ACCT00000211,CUST000273,2021-05-02 22:36:32,Debit,4840.602932491765,ATM,Travel,Completed
HIST000000385,ACCT00000648,CUST000033,2018-07-15 17:30:51,Debit,6453.263515491561,POS,Healthcare,Completed
HIST000000386,ACCT00000605,CUST000181,2018-04-24 09:03:59,Debit,11082.98864163573,ATM,Healthcare,Completed
HIST000000387,ACCT00000610,CUST000112,2020-04-30 22:49:31,Credit,4517.543185563452,Online,Education,Completed
HIST000000388,ACCT00000317,CUST000025,2020-03-01 07:20:08,Debit,1023.9035221744552,Online,Utilities,Completed
HIST000000389,ACCT00000532,CUST000451,2019-03-06 17:54:53,Debit,18277.54124974486,POS,E-commerce,Completed
HIST000000390,ACCT00000010,CUST000484,2018-08-12 14:57:27,Debit,10002.592310737615,Branch,Education,Completed
HIST000000391,ACCT00000086,CUST000310,2017-12-23 09:36:48,Debit,69.95074518920774,ATM,Utilities,Completed
HIST000000392,ACCT00000169,CUST000312,2017-09-16 07:11:54,Debit,17332.6249853544,Online,Entertainment,Completed
HIST000000393,ACCT00000084,CUST000191,2018-07-14 08:07:21,Debit,8786.275291043039,ATM,Travel,Completed
HIST000000394,ACCT00000054,CUST000284,2016-08-04 18:06:15,Credit,4425.692868166912,Online,Fuel,Completed
HIST000000395,ACCT00000636,CUST000405,2019-08-09 05:50:27,Credit,8012.042517801759,Mobile App,Entertainment,Completed
HIST000000396,ACCT00000655,CUST000022,2016-02-20 06:43:47,Debit,7152.970052586095,Online,Groceries,Completed
HIST000000397,ACCT00000568,CUST000319,2018-04-30 03:19:38,Debit,13199.950555431056,Branch,Dining,Completed
HIST000000398,ACCT00000562,CUST000419,2017-07-06 15:23:55,Debit,808.857375824462,Branch,Groceries,Completed
HIST000000399,ACCT00000474,CUST000350,2020-04-05 13:00:11,Credit,24398.259854164986,POS,Dining,Completed
HIST000000400,ACCT00000620,CUST000353,2021-12-05 07:06:26,Credit,2911.889617326011,Mobile App,Travel,Completed
HIST000000401,ACCT00000168,CUST000178,2015-04-11 17:25:52,Debit,1180.3878307479918,ATM,Travel,Completed
HIST000000402,ACCT00000087,CUST000170,2017-05-14 12:54:35,Credit,1499.4491597102506,Online,Travel,Completed
HIST000000403,ACCT00000402,CUST000421,2015-02-13 00:01:15,Credit,3955.817320182351,Online,Education,Completed
HIST000000404,ACCT00000174,CUST000199,2017-02-05 10:36:33,Credit,1997.4739758915775,ATM,E-commerce,Completed
HIST000000405,ACCT00000593,CUST000390,2018-02-18 00:01:50,Debit,10840.89802589672,Mobile App,E-commerce,Completed
HIST000000406,ACCT00000614,CUST000082,2021-01-10 19:35:03,Credit,7367.760947483199,POS,E-commerce,Completed
HIST000000407,ACCT00000676,CUST000001,2019-01-01 21:51:19,Credit,14282.571381284217,Online,Education,Completed
HIST000000408,ACCT00000624,CUST000100,2019-04-15 09:15:31,Debit,7611.293994267526,Mobile App,Entertainment,Completed
HIST000000409,ACCT00000030,CUST000241,2017-11-22 09:17:52,Credit,915.9142054051608,POS,Education,Completed
HIST000000410,ACCT00000589,CUST000244,2018-12-28 20:14:29,Debit,2291.32842065438,POS,Education,Completed
HIST000000411,ACCT00000445,CUST000474,2015-02-19 07:17:03,Credit,10467.762921063137,Branch,Utilities,Completed
HIST000000412,ACCT00000042,CUST000211,2018-02-20 08:31:57,Debit,4518.654366484414,Mobile App,Travel,Completed
HIST000000413,ACCT00000689,CUST000023,2019-07-22 16:41:09,Debit,15987.84565110013,Branch,Groceries,Completed
