cust_id,hybrid_score_0_100,lead_score_0_100,ml_proba,cltv_profit,cltv_decile,cltv_category_q,priority_flag,recommended_action,champion_model,nbp_1,nbp_1_score,nbp_2,nbp_2_score,nbp_3,nbp_3_score,acct_cnt,sa_cnt,ca_cnt,txn_cnt_12m,txn_months_12m,txn_amt_12m,avg_txn_amt_12m,std_txn_amt_12m,med_txn_amt_12m,debit_cnt_12m,credit_cnt_12m,recency_days,chrg_amt_12m,chrg_months_12m,avg_bal_12m_savings,avg_bal_12m_current_ac,avg_bal_12m_td
C00041,1.0,1,0.015000000596046448,103,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.628,FD,0.483,Personal Loan,0.296,1,1.0,0.0,68,12,57526.1,845.9720588235294,533.907543272112,840.885,68.0,0.0,-1,0.0,0.0,325.87,0.0,451.99
C00394,1.0,1,0.015000000596046448,93,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.723,FD,0.495,Personal Loan,0.455,2,1.0,0.0,119,12,173389.29,1457.0528571428572,1181.6382514529782,1094.89,119.0,0.0,-1,0.0,0.0,256.06,0.0,0.0
C00160,2.0,1,0.02611111178994179,85,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.725,Personal Loan,0.562,Overdraft,0.405,1,0.0,1.0,69,12,196218.07,2843.740144927536,1994.3000706495063,2412.31,69.0,0.0,-2,0.0,0.0,0.0,156.27,638.35
C00411,1.0,1,0.015000000596046448,80,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.769,Personal Loan,0.716,Overdraft,0.434,1,0.0,1.0,68,12,257659.12000000002,3789.1047058823533,2179.7507591941276,3466.715,68.0,0.0,-15,0.0,0.0,0.0,190.64,0.0
C00163,1.0,0,0.02611111178994179,63,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.61,FD,0.469,Personal Loan,0.306,1,1.0,0.0,54,12,45847.58000000001,849.0292592592594,521.842858736742,919.7850000000001,54.0,0.0,-4,0.0,0.0,184.98,0.0,0.0
C00285,1.0,0,0.015000000596046448,51,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.62,FD,0.45,Personal Loan,0.308,1,1.0,0.0,63,12,51635.65000000001,819.6134920634922,486.94430522145836,773.13,63.0,0.0,0,0.0,0.0,133.51,0.0,0.0
C00083,1.0,0,0.02611111178994179,47,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.622,FD,0.478,Personal Loan,0.3,1,1.0,0.0,67,12,49430.399999999994,737.7671641791044,548.6852695688452,596.71,67.0,0.0,-7,0.0,0.0,211.03,0.0,0.0
C00498,2.0,0,0.05468254163861275,43,9,Very Low,0,Low-touch cohort,xgb,Credit Card,0.611,FD,0.34,Personal Loan,0.252,1,1.0,0.0,55,12,46617.90999999999,847.5983636363634,519.0900812952648,867.43,55.0,0.0,-14,0.0,0.0,133.12,0.0,1289.92
C00322,1.0,0,0.015000000596046448,39,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.627,FD,0.36,Personal Loan,0.274,1,1.0,0.0,69,12,54331.45,787.4123188405797,508.8428733790633,708.04,69.0,0.0,0,0.0,0.0,71.92,0.0,790.56
C00059,1.0,0,0.015000000596046448,35,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.566,FD,0.451,Personal Loan,0.301,1,1.0,0.0,53,11,43026.32,811.817358490566,494.8731150085574,781.6,53.0,0.0,0,0.0,0.0,182.32,0.0,0.0
C00483,1.0,0,0.015000000596046448,34,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.767,Personal Loan,0.696,Overdraft,0.427,1,0.0,1.0,81,12,274859.0799999999,3393.321975308641,2044.5366104073682,3147.36,81.0,0.0,-2,0.0,0.0,0.0,138.6,0.0
C00249,1.0,0,0.015000000596046448,29,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.613,FD,0.445,Personal Loan,0.308,1,1.0,0.0,56,12,47873.78999999998,854.8891071428568,522.8459782845033,801.1099999999999,56.0,0.0,0,0.0,0.0,120.58,0.0,0.0
C00423,1.0,0,0.015000000596046448,26,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.614,FD,0.427,Personal Loan,0.289,1,1.0,0.0,56,12,49189.84000000001,878.3900000000002,508.4841362896013,942.26,56.0,0.0,-2,0.0,0.0,193.75,0.0,525.63
C00410,1.0,0,0.02611111178994179,19,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.62,FD,0.472,Personal Loan,0.307,1,1.0,0.0,63,12,50976.389999999985,809.1490476190473,552.8393190428152,703.31,63.0,0.0,-12,0.0,0.0,192.73,0.0,0.0
C00206,1.0,0,0.015000000596046448,18,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.625,FD,0.38,Personal Loan,0.284,1,1.0,0.0,65,12,56083.74999999999,862.826923076923,497.5427410563686,841.01,65.0,0.0,-5,0.0,0.0,113.66,0.0,730.11
C00201,1.0,0,0.015000000596046448,16,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.624,FD,0.416,Personal Loan,0.321,1,1.0,0.0,62,12,57165.129999999976,922.0182258064513,564.3262083824322,814.37,62.0,0.0,-2,0.0,0.0,42.36,0.0,0.0
C00262,1.0,0,0.015000000596046448,13,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.561,FD,0.415,Personal Loan,0.302,1,1.0,0.0,48,11,40648.58000000001,846.8454166666669,509.80189148067063,926.745,48.0,0.0,-16,0.0,0.0,86.55,0.0,0.0
C00317,2.0,0,0.05468254163861275,12,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.618,FD,0.423,Personal Loan,0.309,1,1.0,0.0,60,12,50417.500000000015,840.2916666666669,512.2922282109215,819.675,60.0,0.0,-12,0.0,0.0,61.37,0.0,0.0
C00116,1.0,0,0.015000000596046448,12,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.62,FD,0.425,Personal Loan,0.31,1,1.0,0.0,62,12,51938.53,837.7182258064516,681.7058993834347,577.31,62.0,0.0,-3,0.0,0.0,68.25,0.0,0.0
C00233,1.0,0,0.015000000596046448,11,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.606,FD,0.444,Personal Loan,0.305,1,1.0,0.0,50,12,43042.28000000003,860.8456000000006,484.0515536473447,813.94,50.0,0.0,0,0.0,0.0,118.0,0.0,0.0
C00051,1.0,0,0.015000000596046448,11,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.611,FD,0.425,Personal Loan,0.305,1,1.0,0.0,55,12,45796.52,832.664,594.9900763648016,761.41,55.0,0.0,-1,0.0,0.0,67.02,0.0,0.0
C00169,1.0,0,0.015000000596046448,11,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.571,FD,0.36,Personal Loan,0.294,1,1.0,0.0,54,11,48527.15999999998,898.6511111111108,465.3357214518562,854.355,54.0,0.0,-35,0.0,0.0,38.03,0.0,444.88
C00023,1.0,0,0.015000000596046448,9,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.614,FD,0.413,Personal Loan,0.316,1,1.0,0.0,54,12,49931.79999999999,924.6629629629628,629.0755235537713,899.625,54.0,0.0,-13,0.0,0.0,35.63,0.0,0.0
C00029,1.0,0,0.015000000596046448,6,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.621,FD,0.413,Personal Loan,0.304,1,1.0,0.0,65,12,50445.64000000001,776.0867692307693,510.80482575327784,701.76,65.0,0.0,0,0.0,0.0,34.75,0.0,0.0
C00493,1.0,0,0.015000000596046448,3,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.778,Personal Loan,0.736,Overdraft,0.42,1,0.0,1.0,73,12,279454.79000000004,3828.1478082191784,2261.4995164204943,3511.96,73.0,0.0,-6,0.0,0.0,0.0,102.17,0.0
C00203,1.0,0,0.015000000596046448,3,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.607,FD,0.435,Personal Loan,0.305,1,1.0,0.0,51,12,43588.490000000005,854.676274509804,584.6625044928427,765.34,51.0,0.0,-5,0.0,0.0,95.37,0.0,0.0
C00102,1.0,0,0.015000000596046448,1,10,Very Low,0,Low-touch cohort,xgb,Credit Card,0.58,FD,0.397,Personal Loan,0.328,1,1.0,0.0,57,11,57262.04,1004.5971929824561,584.274366060019,921.37,57.0,0.0,-2,0.0,0.0,36.37,0.0,0.0
C00234,41.0,21,0.7002906620502471,2650,2,High,1,Call within 48h,xgb,FD,0.245,Personal Loan,0.1,Overdraft,0.036,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,419.69,2.0,62.47,148.28,0.0
C00168,12.0,18,0.02611111178994179,2278,3,High,0,Call within 48h,xgb,FD,0.289,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,284.98,2.0,239.0,0.0,0.0
C00263,27.0,13,0.4818390816450119,1660,4,Medium,0,Nurture email/SMS,xgb,FD,0.189,Personal Loan,0.069,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,607.5,3.0,136.65,0.0,723.81
C00321,8.0,12,0.015000000596046448,1560,4,Medium,0,Nurture email/SMS,xgb,FD,0.212,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,220.04,1.0,31.74,0.0,0.0
C00245,8.0,12,0.015000000596046448,1475,5,Medium,0,Nurture email/SMS,xgb,FD,0.204,Overdraft,0.083,Personal Loan,0.077,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,197.36,1.0,0.0,342.91,540.1
C00188,7.0,11,0.015000000596046448,1442,5,Medium,0,Nurture email/SMS,xgb,FD,0.224,Personal Loan,0.089,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,194.45,1.0,123.8,0.0,257.74
C00096,5.0,7,0.015000000596046448,900,6,Medium,0,Nurture email/SMS,xgb,FD,0.241,Personal Loan,0.1,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,127.42,1.0,110.63,0.0,0.0
C00368,5.0,7,0.015000000596046448,866,6,Medium,0,Nurture email/SMS,xgb,FD,0.218,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,115.93,1.0,48.52,0.0,0.0
C00452,4.0,6,0.01706393975764513,822,6,Medium,0,Nurture email/SMS,xgb,FD,0.296,Overdraft,0.16,Personal Loan,0.1,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,71.83,1.0,0.0,663.5,0.0
C00010,4.0,5,0.02611111178994179,620,7,Low,0,Low-touch cohort,xgb,FD,0.234,Personal Loan,0.1,Overdraft,0.057,3,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,167.29,2.0,0.0,237.19,0.0
C00137,4.0,5,0.015000000596046448,617,7,Low,0,Low-touch cohort,xgb,FD,0.24,Personal Loan,0.1,Overdraft,0.067,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,152.68,1.0,0.0,275.39,0.0
C00367,3.0,4,0.015000000596046448,510,7,Low,0,Low-touch cohort,xgb,FD,0.309,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,91.64,1.0,293.41,0.0,0.0
C00015,3.0,4,0.02611111178994179,493,7,Low,0,Low-touch cohort,xgb,FD,0.261,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,176.46,1.0,165.12,0.0,0.0
C00223,2.0,3,0.015000000596046448,436,7,Low,0,Low-touch cohort,xgb,FD,0.278,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,48.31,1.0,209.71,0.0,0.0
C00145,3.0,3,0.026734963059425354,407,7,Low,0,Low-touch cohort,xgb,FD,0.265,Personal Loan,0.1,Overdraft,0.03,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,72.43,1.0,127.49,123.16,0.0
C00120,2.0,3,0.015000000596046448,396,7,Low,0,Low-touch cohort,xgb,FD,0.218,Personal Loan,0.1,Overdraft,0.03,3,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,139.32,1.0,0.0,125.09,0.0
C00445,2.0,3,0.015000000596046448,386,8,Low,0,Low-touch cohort,xgb,FD,0.22,Personal Loan,0.084,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,81.31,1.0,140.04,0.0,377.57
C00306,2.0,2,0.02611111178994179,290,8,Low,0,Low-touch cohort,xgb,FD,0.371,Overdraft,0.107,Personal Loan,0.1,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,40.11,1.0,287.91,442.2,0.0
C00413,2.0,2,0.015000000596046448,277,8,Low,0,Low-touch cohort,xgb,FD,0.219,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,51.72,1.0,51.07,0.0,0.0
C00177,2.0,2,0.015000000596046448,239,8,Low,0,Low-touch cohort,xgb,FD,0.218,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,64.14,1.0,47.97,0.0,0.0
C00207,2.0,2,0.015000000596046448,235,8,Low,0,Low-touch cohort,xgb,FD,0.228,Personal Loan,0.1,Overdraft,0.046,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,45.83,1.0,0.0,191.9,0.0
C00121,2.0,2,0.015000000596046448,226,8,Low,0,Low-touch cohort,xgb,FD,0.248,Personal Loan,0.087,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,212.97,1.0,200.22,0.0,308.36
C00064,2.0,2,0.015000000596046448,211,8,Low,0,Low-touch cohort,xgb,FD,0.21,Personal Loan,0.076,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,107.35,1.0,155.41,0.0,564.53
C00448,1.0,1,0.015000000596046448,133,9,Very Low,0,Low-touch cohort,xgb,FD,0.225,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,66.05,1.0,67.02,0.0,0.0
C00438,1.0,1,0.015000000596046448,126,9,Very Low,0,Low-touch cohort,xgb,FD,0.284,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,118.23,1.0,226.57,0.0,0.0
C00022,1.0,1,0.015000000596046448,123,9,Very Low,0,Low-touch cohort,xgb,FD,0.216,Overdraft,0.066,Personal Loan,0.063,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,14.21,1.0,133.45,272.86,865.64
C00141,1.0,1,0.015000000596046448,107,9,Very Low,0,Low-touch cohort,xgb,FD,0.222,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,11.99,1.0,59.99,0.0,0.0
C00065,1.0,1,0.015000000596046448,80,9,Very Low,0,Low-touch cohort,xgb,FD,0.224,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,56.45,1.0,64.85,0.0,0.0
C00348,1.0,0,0.02440972924232483,51,9,Very Low,0,Low-touch cohort,xgb,FD,0.249,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,10.06,1.0,131.05,0.0,0.0
C00076,4.0,6,0.015000000596046448,786,6,Medium,0,Nurture email/SMS,xgb,FD,0.426,Overdraft,0.36,Personal Loan,0.1,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,26.81,1489.13,0.0
C00152,2.0,2,0.015000000596046448,281,8,Low,0,Low-touch cohort,xgb,FD,0.315,Overdraft,0.131,Personal Loan,0.1,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,99.65,539.88,0.0
C00246,2.0,2,0.01706393975764513,268,8,Low,0,Low-touch cohort,xgb,FD,0.29,Overdraft,0.149,Personal Loan,0.1,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,618.17,0.0
C00397,5.0,2,0.09111111238598824,259,8,Low,0,Low-touch cohort,xgb,FD,0.447,Personal Loan,0.1,Overdraft,0.034,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,611.37,139.38,0.0
C00343,4.0,2,0.0800000011920929,209,8,Low,0,Low-touch cohort,xgb,FD,0.5,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,808.22,0.0,0.0
C00239,2.0,2,0.01706393975764513,193,9,Very Low,0,Low-touch cohort,xgb,FD,0.5,Overdraft,0.5,Personal Loan,0.1,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,2067.48,0.0
C00382,1.0,1,0.015000000596046448,174,9,Very Low,0,Low-touch cohort,xgb,FD,0.24,Overdraft,0.141,Personal Loan,0.056,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,115.82,583.81,1038.67
C00055,1.0,1,0.015000000596046448,149,9,Very Low,0,Low-touch cohort,xgb,FD,0.312,Overdraft,0.135,Personal Loan,0.081,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,189.14,556.73,454.53
C00155,1.0,1,0.015000000596046448,138,9,Very Low,0,Low-touch cohort,xgb,FD,0.372,Personal Loan,0.1,Overdraft,0.022,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,426.7,92.33,0.0
C00333,1.0,1,0.015000000596046448,121,9,Very Low,0,Low-touch cohort,xgb,FD,0.255,Personal Loan,0.1,Overdraft,0.091,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,376.57,0.0
C00210,1.0,1,0.015000000596046448,117,9,Very Low,0,Low-touch cohort,xgb,FD,0.166,Personal Loan,0.067,Overdraft,0.054,2,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,222.38,783.01
C00346,2.0,1,0.02611111178994179,115,9,Very Low,0,Low-touch cohort,xgb,FD,0.249,Personal Loan,0.1,Overdraft,0.041,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,64.11,171.04,0.0
C00040,1.0,1,0.015000000596046448,98,9,Very Low,0,Low-touch cohort,xgb,FD,0.217,Personal Loan,0.055,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,289.47,0.0,1063.41
C00420,1.0,1,0.015000000596046448,93,9,Very Low,0,Low-touch cohort,xgb,FD,0.298,Personal Loan,0.087,Overdraft,0.076,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,211.38,313.25,304.35
C00220,1.0,1,0.015000000596046448,91,9,Very Low,0,Low-touch cohort,xgb,FD,0.289,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,240.56,0.0,0.0
C00316,1.0,1,0.015000000596046448,83,9,Very Low,0,Low-touch cohort,xgb,FD,0.295,Personal Loan,0.1,Overdraft,0.027,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,213.36,110.98,0.0
C00318,1.0,1,0.015000000596046448,80,9,Very Low,0,Low-touch cohort,xgb,FD,0.283,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,222.85,0.0,0.0
C00062,2.0,1,0.02611111178994179,73,9,Very Low,0,Low-touch cohort,xgb,FD,0.286,Personal Loan,0.1,Overdraft,0.024,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,193.96,99.73,0.0
C00324,1.0,1,0.015000000596046448,68,9,Very Low,0,Low-touch cohort,xgb,FD,0.32,Personal Loan,0.1,Overdraft,0.07,2,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,210.75,290.13,0.0
C00105,1.0,0,0.015000000596046448,63,9,Very Low,0,Low-touch cohort,xgb,FD,0.302,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,273.88,0.0,0.0
C00315,1.0,0,0.015000000596046448,55,9,Very Low,0,Low-touch cohort,xgb,FD,0.303,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,277.0,0.0,0.0
C00386,3.0,0,0.0800000011920929,52,9,Very Low,0,Low-touch cohort,xgb,FD,0.364,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,442.2,0.0,0.0
C00299,1.0,0,0.026394855976104737,51,9,Very Low,0,Low-touch cohort,xgb,FD,0.25,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,135.67,0.0,0.0
C00302,1.0,0,0.015000000596046448,42,9,Very Low,0,Low-touch cohort,xgb,FD,0.155,Personal Loan,0.058,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,106.16,0.0,998.95
C00354,1.0,0,0.015000000596046448,42,10,Very Low,0,Low-touch cohort,xgb,FD,0.215,Personal Loan,0.1,Overdraft,0.024,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,100.38,0.0
C00297,1.0,0,0.015000000596046448,40,10,Very Low,0,Low-touch cohort,xgb,FD,0.242,Personal Loan,0.1,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,114.03,0.0,0.0
C00080,1.0,0,0.015000000596046448,40,10,Very Low,0,Low-touch cohort,xgb,FD,0.102,Personal Loan,0.006,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,241.24,0.0,2211.76
C00250,1.0,0,0.015000000596046448,40,10,Very Low,0,Low-touch cohort,xgb,FD,0.241,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,110.43,0.0,0.0
C00371,1.0,0,0.015000000596046448,40,10,Very Low,0,Low-touch cohort,xgb,FD,0.193,Personal Loan,0.059,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,201.03,0.0,965.19
C00158,1.0,0,0.015000000596046448,39,10,Very Low,0,Low-touch cohort,xgb,FD,0.34,Personal Loan,0.1,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,377.83,0.0,0.0
C00005,1.0,0,0.015000000596046448,39,10,Very Low,0,Low-touch cohort,xgb,FD,0.133,Personal Loan,0.055,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,63.57,0.0,1063.26
C00100,1.0,0,0.015000000596046448,39,10,Very Low,0,Low-touch cohort,xgb,FD,0.17,Personal Loan,0.061,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,127.69,0.0,915.17
C00241,1.0,0,0.015000000596046448,38,10,Very Low,0,Low-touch cohort,xgb,FD,0.21,Personal Loan,0.1,Overdraft,0.017,1,0.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,0.0,69.98,0.0
C00209,1.0,0,0.015000000596046448,36,10,Very Low,0,Low-touch cohort,xgb,FD,0.241,Personal Loan,0.1,Overdraft,0.024,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,70.98,98.28,0.0
C00298,1.0,0,0.015000000596046448,33,10,Very Low,0,Low-touch cohort,xgb,FD,0.315,Personal Loan,0.1,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,308.84,0.0,0.0
C00466,1.0,0,0.015000000596046448,32,10,Very Low,0,Low-touch cohort,xgb,FD,0.245,Personal Loan,0.1,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,122.16,0.0,0.0
C00195,1.0,0,0.015000000596046448,30,10,Very Low,0,Low-touch cohort,xgb,FD,0.163,Personal Loan,0.063,Credit Card,0.0,2,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,102.65,0.0,881.36
C00075,1.0,0,0.015000000596046448,28,10,Very Low,0,Low-touch cohort,xgb,FD,0.093,Personal Loan,0.037,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,49.76,0.0,1477.67
C00351,1.0,0,0.015000000596046448,27,10,Very Low,0,Low-touch cohort,xgb,FD,0.211,Personal Loan,0.08,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,137.84,0.0,473.63
C00402,1.0,0,0.015000000596046448,24,10,Very Low,0,Low-touch cohort,xgb,FD,0.24,Personal Loan,0.1,Overdraft,0.016,3,1.0,1.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,83.02,65.45,0.0
C00185,1.0,0,0.015000000596046448,24,10,Very Low,0,Low-touch cohort,xgb,FD,0.261,Personal Loan,0.1,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,165.43,0.0,0.0
C00425,1.0,0,0.015000000596046448,23,10,Very Low,0,Low-touch cohort,xgb,FD,0.178,Personal Loan,0.078,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,60.74,0.0,521.19
C00355,1.0,0,0.015000000596046448,21,10,Very Low,0,Low-touch cohort,xgb,FD,0.241,Personal Loan,0.083,Credit Card,0.0,1,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,201.36,0.0,393.14
C00283,1.0,0,0.015000000596046448,21,10,Very Low,0,Low-touch cohort,xgb,FD,0.173,Personal Loan,0.066,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,106.75,0.0,789.85
C00049,1.0,0,0.015000000596046448,20,10,Very Low,0,Low-touch cohort,xgb,FD,0.227,Personal Loan,0.1,Credit Card,0.0,3,1.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,9999,0.0,0.0,71.51,0.0,0.0
